"spp","year","site","ind","plot","budburst","flowers","leafout","flobuds","flobudburst","fruit","ripefruit","budset","provenance.lat","provenance.long","species","genus","species.name","dvr","flowering","fruiting","allflofruit","fls","gs"
"SORAME",2019,"GR","9B",7,NA,155,115,127,NA,161,NA,245,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,40,130
"SORAME",2019,"GR","9C",7,107,NA,123,NA,NA,NA,NA,245,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",16,NA,NA,NA,NA,122
"SORAME",2019,"GR","9D",7,115,NA,135,NA,NA,NA,NA,249,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",20,NA,NA,NA,NA,114
"SORAME",2019,"SH","1A",13,97,NA,132.5,NA,NA,NA,NA,240,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",35.5,NA,NA,NA,NA,107.5
"SORAME",2019,"SH","1B",13,97,155,115,123,NA,161,228,240,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",18,NA,67,NA,40,125
"SORAME",2019,"SH","3",13,119,NA,140,142,NA,NA,NA,240,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",21,NA,NA,NA,NA,100
"SORAME",2019,"SH","3",14,112,NA,127,NA,NA,NA,NA,245,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",15,NA,NA,NA,NA,118
"SORAME",2019,"SH","3",7,107,155,119,115,NA,168,225,240,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",12,NA,57,NA,36,121
"SORAME",2019,"SH","3A",10,NA,NA,155,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2019,"SH","3B",10,112,NA,137,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",25,NA,NA,NA,NA,NA
"SORAME",2020,"GR","9A",10,NA,NA,133,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2020,"GR","9A",7,114,NA,135,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",21,NA,NA,NA,NA,NA
"SORAME",2020,"GR","9B",10,NA,NA,135,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2020,"GR","9B",7,108,164,135,NA,NA,NA,NA,282,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",27,NA,NA,NA,29,147
"SORAME",2020,"GR","9C",7,111,NA,143,NA,NA,NA,NA,282,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",32,NA,NA,NA,NA,139
"SORAME",2020,"GR","9D",7,NA,NA,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2020,"SH","1A",13,NA,157,133,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,24,NA
"SORAME",2020,"SH","1B",13,NA,157,135,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,22,NA
"SORAME",2020,"SH","3",13,NA,NA,143,NA,NA,NA,NA,268,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,125
"SORAME",2020,"SH","3",14,NA,NA,143,NA,NA,NA,NA,282,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,139
"SORAME",2020,"SH","3",7,119,NA,143,NA,NA,NA,NA,268,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",24,NA,NA,NA,NA,125
"SORAME",2020,"SH","3A",10,NA,NA,NA,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SORAME",2020,"SH","3B",10,NA,NA,NA,NA,NA,NA,NA,NA,45.932675,-74.02507,"americana","Sorbus","Sorbus americana",NA,NA,NA,NA,NA,NA
"SPIALB",2018,"GR","12",4,89,231,121,159,170,197,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",32,61,NA,NA,110,NA
"SPIALB",2018,"GR","12A",8,89,NA,121,159,184,211,219,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",32,NA,8,35,NA,NA
"SPIALB",2018,"GR","12B",8,93,208,124,159,173,211,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",31,35,NA,NA,84,NA
"SPIALB",2018,"GR","3",4,93,194,124,159,180,197,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",31,14,NA,NA,70,NA
"SPIALB",2018,"GR","3",8,96,228,121,156,170,187,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",25,58,NA,NA,107,NA
"SPIALB",2018,"GR","5",8,96,201,124,156,173,211,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",28,28,NA,NA,77,NA
"SPIALB",2018,"GR","7",4,93,200,124,156,170,204,191.25,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",31,30,-12.75,21.25,76,NA
"SPIALB",2018,"GR","9",8,93,187,121,156,177,191,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",28,10,NA,NA,66,NA
"SPIALB",2018,"HF","1",4,93,208,121,156,173,211,219,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",28,35,8,46,87,NA
"SPIALB",2018,"HF","10",11,96,211,124,159,180,213,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",28,31,NA,NA,87,NA
"SPIALB",2018,"HF","2",8,93,NA,124,163,180,211,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",31,NA,NA,NA,NA,NA
"SPIALB",2018,"HF","3",8,96,215.666666666667,121,159,166,197,156,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",25,49.666666666667,-41,-10,94.666666666667,NA
"SPIALB",2018,"HF","4A",11,93,NA,124,163,173,197,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",31,NA,NA,NA,NA,NA
"SPIALB",2018,"HF","4A",4,93,208,124,159,173,211,219,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",31,35,8,46,84,NA
"SPIALB",2018,"HF","4B",11,93,197,124,163,184,200,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",31,13,NA,NA,73,NA
"SPIALB",2018,"HF","8",4,93,NA,124,159,180,204,219,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",31,NA,15,39,NA,NA
"SPIALB",2018,"SH","1",4,93,NA,124,159,173,187,219,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",31,NA,32,46,NA,NA
"SPIALB",2018,"SH","4A",4,93,200,121,156,170,204,219,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",28,30,15,49,79,NA
"SPIALB",2018,"SH","4B",4,89,197,124,156,166,200,191.25,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",35,31,-8.75,25.25,73,NA
"SPIALB",2018,"SH","7",4,93,197,121,156,173,200,219,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",28,24,19,46,76,NA
"SPIALB",2018,"SH","7A",8,96,208,121,170,187,211,NA,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",25,21,NA,NA,87,NA
"SPIALB",2018,"SH","7B",8,89,NA,121,159,173,187,156,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",32,NA,-31,-17,NA,NA
"SPIALB",2018,"SH","8",4,93,197,121,159,177,200,219,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",28,20,19,42,76,NA
"SPIALB",2018,"SH","9A",4,93,197,121,159,170,200,NA,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",28,27,NA,NA,76,NA
"SPIALB",2018,"SH","9B",4,93,225,121,156,173,187,NA,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",28,52,NA,NA,104,NA
"SPIALB",2018,"WM","2A",4,96,197,124,163,180,200,219,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",28,17,19,39,73,NA
"SPIALB",2018,"WM","2B",11,NA,NA,124,221,228,246,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,NA
"SPIALB",2018,"WM","2B",4,93,187,124,159,173,194,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",31,14,NA,NA,63,NA
"SPIALB",2018,"WM","4A",11,93,NA,121,159,180,197,219,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",28,NA,22,39,NA,NA
"SPIALB",2018,"WM","4B",11,93,NA,121,159,173,197,161,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",28,NA,-36,-12,NA,NA
"SPIALB",2018,"WM","4C",11,93,NA,121,151,173,187,161,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",28,NA,-26,-12,NA,NA
"SPIALB",2018,"WM","5",11,110,200,124,166,184,204,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",14,16,NA,NA,76,NA
"SPIALB",2018,"WM","7A",4,93,197,124,159,173,200,219,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",31,24,19,46,73,NA
"SPIALB",2018,"WM","7A",8,93,NA,121,151,170,187,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",28,NA,NA,NA,NA,NA
"SPIALB",2018,"WM","7B",4,93,197,121,151,166,200,219,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",28,31,19,53,76,NA
"SPIALB",2018,"WM","7B",8,93,NA,128,163,184,197,157,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",35,NA,-40,-27,NA,NA
"SPIALB",2019,"GR","12",4,NA,183,112,NA,NA,183,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,71,NA
"SPIALB",2019,"GR","12A",8,93,NA,127,NA,NA,183,NA,274,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",34,NA,NA,NA,NA,147
"SPIALB",2019,"GR","12B",8,100,197,115,NA,NA,183,NA,263,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",15,NA,NA,NA,82,148
"SPIALB",2019,"GR","3",4,NA,NA,112,155,NA,183,NA,256,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,144
"SPIALB",2019,"GR","3",8,93,197,112,150,NA,183,NA,256,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,85,144
"SPIALB",2019,"GR","5",8,NA,197,NA,112,NA,197,NA,260,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,NA
"SPIALB",2019,"GR","7",4,93,183,112,147,NA,183,NA,267,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,155
"SPIALB",2019,"GR","9",8,93,183,112,150,NA,183,NA,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,NA
"SPIALB",2019,"HF","1",4,93,193,112,161,NA,183,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,81,NA
"SPIALB",2019,"HF","10",11,97,183,112,155,NA,183,NA,256,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",15,NA,NA,NA,71,144
"SPIALB",2019,"HF","2",8,97,NA,115,155,NA,197,NA,267,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",18,NA,NA,NA,NA,152
"SPIALB",2019,"HF","3",8,93,186,112,155,NA,NA,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,74,NA
"SPIALB",2019,"HF","4A",11,93,183,112,147,NA,183,NA,274,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,162
"SPIALB",2019,"HF","4A",4,93,197,112,155,NA,183,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,85,NA
"SPIALB",2019,"HF","4B",11,100,193,115,161,NA,193,NA,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",15,NA,NA,NA,78,NA
"SPIALB",2019,"HF","8",4,93,197,112,155,NA,193,NA,253,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,85,141
"SPIALB",2019,"SH","1",4,NA,197,112,155,NA,183,NA,260,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,85,148
"SPIALB",2019,"SH","4A",4,93,183,112,147,NA,183,NA,267,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,155
"SPIALB",2019,"SH","4B",4,93,183,115,150,NA,183,NA,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",22,NA,NA,NA,68,NA
"SPIALB",2019,"SH","7",4,93,183,115,150,NA,183,228,274,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",22,NA,45,NA,68,159
"SPIALB",2019,"SH","7A",8,NA,197,112,161,NA,197,NA,263,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,85,151
"SPIALB",2019,"SH","7B",8,93,NA,112,155,NA,183,NA,253,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,NA,141
"SPIALB",2019,"SH","8",4,93,197,112,NA,NA,183,NA,263,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,85,151
"SPIALB",2019,"SH","9A",4,93,NA,112,147,NA,183,NA,263,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,NA,151
"SPIALB",2019,"SH","9B",4,97,183,115,147,NA,183,NA,260,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",18,NA,NA,NA,68,145
"SPIALB",2019,"WM","2A",4,97,183,115,155,NA,183,NA,263,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",18,NA,NA,NA,68,148
"SPIALB",2019,"WM","2B",11,93,NA,112,183,NA,197,NA,253,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,NA,141
"SPIALB",2019,"WM","2B",4,97,NA,115,155,NA,183,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",18,NA,NA,NA,NA,NA
"SPIALB",2019,"WM","4A",11,93,NA,112,NA,NA,183,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,NA,NA
"SPIALB",2019,"WM","4B",11,93,183,112,147,NA,183,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,NA
"SPIALB",2019,"WM","4C",11,93,183,112,147,NA,183,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,NA
"SPIALB",2019,"WM","5",11,93,193,112,161,NA,193,NA,253,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,81,141
"SPIALB",2019,"WM","7A",4,NA,NA,112,150,NA,183,NA,263,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,151
"SPIALB",2019,"WM","7A",8,93,183,112,112,NA,183,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,NA
"SPIALB",2019,"WM","7B",4,93,183,112,147,NA,183,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",19,NA,NA,NA,71,NA
"SPIALB",2019,"WM","7B",8,97,183,112,NA,NA,183,NA,253,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",15,NA,NA,NA,71,141
"SPIALB",2020,"GR","12",4,85,NA,122,NA,NA,NA,278,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",37,NA,NA,NA,NA,NA
"SPIALB",2020,"GR","12A",8,78,NA,122,NA,NA,NA,274.333333333333,282,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",44,NA,NA,NA,NA,160
"SPIALB",2020,"GR","12B",8,NA,NA,133,NA,NA,NA,274.333333333333,282,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"GR","3",4,78,NA,122,NA,NA,NA,283.333333333333,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",44,NA,NA,NA,NA,NA
"SPIALB",2020,"GR","3",8,NA,NA,133,NA,NA,NA,287.5,282,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"GR","5",8,78,NA,108,NA,NA,NA,287.5,282,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",30,NA,NA,NA,NA,174
"SPIALB",2020,"GR","7",4,85,NA,123.5,NA,NA,NA,270.5,NA,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",38.5,NA,NA,NA,NA,NA
"SPIALB",2020,"GR","9",8,NA,NA,133,NA,NA,NA,276.666666666667,282,44.794942,-71.146683,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"HF","1",4,85,NA,120.5,NA,NA,NA,273.25,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",35.5,NA,NA,NA,NA,NA
"SPIALB",2020,"HF","10",11,NA,NA,133,NA,NA,NA,279.333333333333,282,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"HF","2",8,NA,NA,133,NA,NA,NA,287.5,282,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"HF","3",8,NA,NA,133,NA,NA,NA,274,282,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"HF","4A",11,NA,NA,133,NA,NA,NA,278,282,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"HF","4A",4,85,NA,122,NA,NA,NA,275,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",37,NA,NA,NA,NA,NA
"SPIALB",2020,"HF","4B",11,NA,NA,133,NA,NA,NA,283.333333333333,282,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"HF","8",4,69,NA,116.5,NA,NA,NA,274,NA,42.531705,-72.18992,"alba","Spiraea","Spiraea alba",47.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","1",4,69,NA,116.5,NA,NA,NA,274.333333333333,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",47.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","4A",4,78,NA,116.5,NA,NA,NA,272.75,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",38.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","4B",4,78,NA,120.5,NA,NA,NA,274.333333333333,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",42.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","7",4,85,NA,123.5,NA,NA,NA,281,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",38.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","7A",8,NA,NA,133,NA,NA,NA,276.25,282,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"SH","7B",8,NA,NA,133,NA,NA,NA,276.666666666667,282,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"SH","8",4,91,NA,120.5,NA,NA,NA,265,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",29.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","9A",4,91,NA,130.5,NA,NA,NA,268.5,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",39.5,NA,NA,NA,NA,NA
"SPIALB",2020,"SH","9B",4,78,NA,122,NA,NA,NA,279.333333333333,NA,45.932675,-74.02507,"alba","Spiraea","Spiraea alba",44,NA,NA,NA,NA,NA
"SPIALB",2020,"WM","2A",11,NA,NA,NA,NA,NA,NA,NA,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,NA
"SPIALB",2020,"WM","2A",4,85,NA,122,NA,NA,NA,278.5,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",37,NA,NA,NA,NA,NA
"SPIALB",2020,"WM","2B",11,NA,NA,133,NA,NA,NA,287.5,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"WM","2B",4,85,NA,126,NA,NA,NA,287.5,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",41,NA,NA,NA,NA,NA
"SPIALB",2020,"WM","4A",11,NA,NA,133,NA,NA,NA,274,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"WM","4B",11,NA,NA,133,NA,NA,NA,279.333333333333,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"WM","4C",11,NA,NA,133,NA,NA,NA,279.333333333333,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"WM","5",11,NA,NA,133,NA,NA,NA,287.5,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPIALB",2020,"WM","7A",4,85,NA,120.5,NA,NA,NA,276.666666666667,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",35.5,NA,NA,NA,NA,161.5
"SPIALB",2020,"WM","7A",8,85,NA,122,NA,NA,NA,287.5,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",37,NA,NA,NA,NA,NA
"SPIALB",2020,"WM","7B",4,69,NA,123.5,NA,NA,NA,272,NA,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",54.5,NA,NA,NA,NA,NA
"SPIALB",2020,"WM","7B",8,NA,NA,133,NA,NA,NA,287.5,282,44.112337,-71.230138,"alba","Spiraea","Spiraea alba",NA,NA,NA,NA,NA,149
"SPITOM",2018,"GR","1",8,103,200,124,170,187,204,156,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",21,13,-48,-31,76,NA
"SPITOM",2018,"GR","1A",11,100,202,124,166,187,204,159.333333333333,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",24,15,-44.666666666667,-27.666666666667,78,NA
"SPITOM",2018,"GR","1B",11,100,197,124,170,184,200,159,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",24,13,-41,-25,73,NA
"SPITOM",2018,"GR","2B",8,96,225,131,163,187,204,190,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",35,38,-14,3,94,NA
"SPITOM",2018,"GR","2C",8,93,NA,124,159,NA,NA,NA,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",31,NA,NA,NA,NA,NA
"SPITOM",2018,"GR","2D",8,93,208,131,173,187,211,157,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",38,21,-54,-30,77,NA
"SPITOM",2018,"GR","2E",8,93,200,131,173,187,204,157,NA,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",38,13,-47,-30,69,NA
"SPITOM",2018,"HF","13",8,103,208,124,159,191,211,NA,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",21,17,NA,NA,84,NA
"SPITOM",2018,"HF","4",8,93,NA,124,170,184,211,157,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",31,NA,-54,-27,NA,NA
"SPITOM",2018,"HF","5",11,114,211,142,177,194,213,159,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",28,17,-54,-35,69,NA
"SPITOM",2018,"HF","6",11,135,211,NA,204,208,213,NA,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",NA,3,NA,NA,NA,NA
"SPITOM",2018,"HF","6A",8,107,204,NA,177,187,208,219,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",NA,17,11,32,NA,NA
"SPITOM",2018,"HF","6B",8,100,NA,124,159,191,211,NA,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",24,NA,NA,NA,NA,NA
"SPITOM",2018,"HF","9A",8,100,NA,121,159,191,211,NA,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",21,NA,NA,NA,NA,NA
"SPITOM",2018,"HF","9B",8,96,208,124,166,187,211,163,NA,42.531705,-72.18992,"tomentosa","Spiraea","Spiraea tomentosa",28,21,-48,-24,84,NA
"SPITOM",2018,"SH","9",4,96,208,124,159,187,211,219,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",28,21,8,32,84,NA
"SPITOM",2018,"SH","99",4,93,211,124,159,187,213,199.666666666667,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",31,24,-13.333333333333,12.666666666667,87,NA
"SPITOM",2018,"SH","99B",11,103,204,124,170,187,208,179.333333333333,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",21,17,-28.666666666667,-7.666666666667,80,NA
"SPITOM",2018,"SH","99C",11,103,204,124,173,187,208,159.5,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",21,17,-48.5,-27.5,80,NA
"SPITOM",2018,"SH","99D",11,107,204,124,170,191,208,219,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",17,13,11,28,80,NA
"SPITOM",2018,"SH","99E",11,103,211,124,170,187,219,166,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",21,24,-53,-21,87,NA
"SPITOM",2018,"SH","99F",11,96,218,124,170,187,211,162.5,NA,45.932675,-74.02507,"tomentosa","Spiraea","Spiraea tomentosa",28,31,-48.5,-24.5,94,NA
"SPITOM",2018,"WM","4A",8,93,204,124,173,187,208,157,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",31,17,-51,-30,80,NA
"SPITOM",2018,"WM","4B",8,96,204,124,170,187,208,NA,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",28,17,NA,NA,80,NA
"SPITOM",2018,"WM","5",8,93,NA,124,177,187,204,NA,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",31,NA,NA,NA,NA,NA
"SPITOM",2018,"WM","5A",4,93,167.5,124,173,121,208,219,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",31,46.5,11,98,43.5,NA
"SPITOM",2018,"WM","5B",4,93,197,124,166,124,200,219,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",31,73,19,95,73,NA
"SPITOM",2018,"WM","5C",4,96,206,124,159,187,211,219,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",28,19,8,32,82,NA
"SPITOM",2018,"WM","5D",4,93,197,124,159,184,200,219,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",31,13,19,35,73,NA
"SPITOM",2018,"WM","5E",4,96,200,124,163,187,204,219,NA,44.112337,-71.230138,"tomentosa","Spiraea","Spiraea tomentosa",28,13,15,32,76,NA
"SPITOM",2019,"GR","1",8,97,197,119,168,NA,197,NA,253,44.794942,-71.146683,"tomentosa","Spiraea","Spiraea tomentosa",22,NA,NA,NA,78,134
