Data Format: 
165,12/18/14 09:45:00,7.1,-0.204,0.006,151,7.1,13.7,267,38.27,83.70,33.78,42.25,0.000,0.2189,29.650,4.54
166,12/18/14 10:00:00,7.1,-0.204,0.006,177,7.9,16.6,270,38.32,81.30,33.10,42.25,0.000,0.2182,29.650,4.55
167,12/18/14 10:15:00,6.5,-0.204,0.006,364,9.1,19.9,271,40.30,77.70,33.91,42.25,0.000,0.2189,29.644,4.55
168,12/18/14 10:30:00,6.5,-0.204,0.006,362,10.0,19.9,271,40.81,74.40,33.31,42.29,0.000,0.2204,29.641,4.54
169,12/18/14 10:45:00,5.9,-0.204,0.006,378,10.4,23.2,282,41.69,71.70,33.24,42.34,0.000,0.2225,29.638,4.57
170,12/18/14 11:00:00,5.3,-0.204,0.006,293,10.4,22.8,285,42.02,69.30,32.70,42.39,0.000,0.2233,29.635,4.54
171,12/18/14 11:15:00,5.3,-0.204,0.006,182,11.6,23.2,293,41.65,68.50,32.07,42.39,0.000,0.2225,29.635,4.55
172,12/18/14 11:30:00,4.1,-0.204,0.006,134,10.0,19.1,295,41.65,67.50,31.71,42.34,0.000,0.2225,29.635,4.54
173,12/18/14 11:45:00,5.3,-0.204,0.006,478,10.0,20.3,288,42.52,67.40,32.50,42.25,0.000,0.2225,29.632,4.54
174,12/18/14 12:00:00,4.1,-0.204,0.006,199,9.5,18.3,279,41.42,67.00,31.30,41.97,0.000,0.2225,29.632,4.54
175,12/18/14 12:15:00,4.7,-0.204,0.006,204,8.7,19.1,277,41.97,67.20,31.91,42.02,0.000,0.2254,29.632,4.54
176,12/18/14 12:30:00,4.1,-0.204,0.006,136,10.4,21.2,270,41.28,67.20,31.24,41.97,0.000,0.2225,29.632,4.55
177,12/18/14 12:45:00,4.7,-0.204,0.006,122,7.5,19.5,279,41.23,67.60,31.33,41.97,0.000,0.2240,29.635,4.54
178,12/18/14 13:00:00,4.7,-0.204,0.006,123,7.9,15.4,279,41.55,67.40,31.59,41.92,0.000,0.2240,29.635,4.55
179,12/18/14 13:15:00,4.7,-0.204,0.006,198,7.9,14.9,285,41.79,66.90,31.62,41.92,0.000,0.2204,29.629,4.56
180,12/18/14 13:30:00,4.7,-0.204,0.006,158,7.9,17.4,279,41.83,66.30,31.44,41.97,0.000,0.2196,29.626,4.51
181,12/18/14 13:45:00,4.7,-0.204,0.006,167,7.9,17.4,282,41.92,65.90,31.37,42.02,0.000,0.2196,29.629,4.55
182,12/18/14 14:00:00,4.7,-0.204,0.006,127,6.6,14.1,285,42.25,65.50,31.53,42.06,0.000,0.2196,29.632,4.55
183,12/18/14 14:15:00,4.7,-0.204,0.006,248,7.1,14.5,285,41.92,64.90,30.99,42.06,0.000,0.2196,29.629,4.55
184,12/18/14 14:30:00,5.3,-0.204,0.006,284,7.5,17.0,277,43.30,64.70,32.23,41.97,0.000,0.2189,29.632,4.54
185,12/18/14 14:45:00,4.7,-0.204,0.006,227,6.6,12.9,274,42.39,64.20,31.17,41.97,0.000,0.2189,29.641,4.55
186,12/18/14 15:00:00,4.1,-0.204,0.006,162,7.9,13.7,264,41.97,63.70,30.58,41.97,0.000,0.2189,29.647,4.55
187,12/18/14 15:15:00,4.1,-0.204,0.006,61,7.9,14.5,267,41.51,65.30,30.76,41.88,0.000,0.2189,29.656,4.55
188,12/18/14 15:30:00,4.1,-0.204,0.006,33,6.6,13.7,289,41.28,65.70,30.69,41.74,0.000,0.2182,29.661,4.48
189,12/18/14 15:45:00,4.1,-0.204,0.006,14,6.6,18.3,281,41.09,66.00,30.61,41.69,0.000,0.2182,29.670,4.48
190,12/18/14 16:00:00,4.1,-0.204,0.006,7,5.4,12.5,282,40.90,66.30,30.56,41.65,0.000,0.2182,29.673,4.48
191,12/18/14 16:15:00,4.1,-0.204,0.006,1,6.2,17.4,284,40.76,66.50,30.49,41.60,0.000,0.2182,29.679,4.48
192,12/18/14 16:30:00,4.1,-0.204,0.006,1,5.0,11.2,272,40.67,66.80,30.51,41.51,0.000,0.2182,29.685,4.44
193,12/18/14 16:45:00,4.1,-0.204,0.006,1,5.8,11.2,275,40.39,67.20,30.40,41.51,0.000,0.2182,29.685,4.45
194,12/18/14 17:00:00,4.1,-0.204,0.006,1,5.0,10.4,271,39.97,67.70,30.16,41.42,0.000,0.2175,29.685,4.45
195,12/18/14 17:15:00,4.1,-0.204,0.006,1,4.6,9.5,264,39.69,68.50,30.20,41.32,0.000,0.2175,29.685,4.45
196,12/18/14 17:30:00,4.1,-0.204,0.006,1,5.0,10.8,285,39.17,68.90,29.84,41.18,0.000,0.2175,29.691,4.42
197,12/18/14 17:45:00,4.1,-0.204,0.006,1,5.8,15.4,265,39.27,69.40,30.11,41.14,0.000,0.2167,29.691,4.44
198,12/18/14 18:00:00,4.1,-0.204,0.006,1,6.6,13.3,264,38.84,69.70,29.80,41.00,0.000,0.2175,29.697,4.44
199,12/18/14 18:15:00,4.1,-0.204,0.006,1,5.4,10.8,270,38.46,70.20,29.62,40.90,0.000,0.2167,29.703,4.44
200,12/18/14 18:30:00,4.7,-0.204,0.006,1,5.0,8.7,282,38.18,70.70,29.52,40.81,0.000,0.2175,29.706,4.40
201,12/18/14 18:45:00,4.1,-0.204,0.006,1,4.6,8.3,272,38.08,71.20,29.61,40.76,0.000,0.2167,29.709,4.42
202,12/18/14 19:00:00,4.1,-0.204,0.006,1,5.4,11.6,281,38.18,71.30,29.73,40.72,0.000,0.2175,29.715,4.42
203,12/18/14 19:15:00,4.1,-0.204,0.006,1,5.4,12.5,264,38.04,71.40,29.62,40.67,0.000,0.2167,29.718,4.42
204,12/18/14 19:30:00,4.7,-0.204,0.006,1,5.4,10.0,274,38.08,71.80,29.80,40.63,0.000,0.2167,29.720,4.39
205,12/18/14 19:45:00,4.1,-0.204,0.006,1,5.4,9.5,267,37.94,72.10,29.77,40.63,0.000,0.2167,29.723,4.41
206,12/18/14 20:00:00,4.7,-0.204,0.006,1,5.8,12.0,263,37.80,72.60,29.80,40.63,0.000,0.2167,29.723,4.42
207,12/18/14 20:15:00,4.1,-0.204,0.006,1,5.4,10.4,275,37.61,72.70,29.64,40.58,0.000,0.2167,29.720,4.42
208,12/18/14 20:30:00,4.1,-0.204,0.006,1,4.2,10.4,291,37.46,73.30,29.71,40.58,0.000,0.2167,29.715,4.39
209,12/18/14 20:45:00,4.1,-0.204,0.006,1,4.6,9.1,271,37.46,73.60,29.80,40.58,0.000,0.2160,29.715,4.39
210,12/18/14 21:00:00,4.7,-0.204,0.006,1,5.0,10.8,279,37.46,73.80,29.88,40.58,0.000,0.2167,29.715,4.40
211,12/18/14 21:15:00,4.7,-0.204,0.006,1,5.0,10.0,282,37.46,73.80,29.88,40.58,0.000,0.2167,29.712,4.40
212,12/18/14 21:30:00,4.7,-0.204,0.006,1,4.6,9.5,286,37.42,74.00,29.89,40.58,0.000,0.2160,29.712,4.38
213,12/18/14 21:45:00,4.7,-0.204,0.006,1,5.0,10.8,268,37.56,73.90,30.00,40.53,0.000,0.2160,29.715,4.39
214,12/18/14 22:00:00,4.7,-0.204,0.006,1,4.2,9.1,277,37.51,74.10,30.02,40.53,0.000,0.2160,29.718,4.39
215,12/18/14 22:15:00,4.7,-0.204,0.006,1,4.2,8.7,284,37.42,74.20,29.97,40.58,0.000,0.2160,29.718,4.39
216,12/18/14 22:30:00,4.7,-0.204,0.006,1,4.6,8.7,275,37.37,74.30,29.95,40.58,0.000,0.2160,29.718,4.36
217,12/18/14 22:45:00,4.1,-0.204,0.006,1,4.6,11.2,284,36.99,74.50,29.64,40.53,0.000,0.2160,29.715,4.39
218,12/18/14 23:00:00,4.7,-0.204,0.006,1,3.7,8.3,264,36.84,75.00,29.68,40.49,0.000,0.2160,29.718,4.39
219,12/18/14 23:15:00,4.7,-0.204,0.006,1,4.2,9.1,286,36.89,75.00,29.71,40.44,0.000,0.2153,29.723,4.39
220,12/18/14 23:30:00,4.7,-0.204,0.006,1,4.2,8.3,289,36.79,74.90,29.59,40.39,0.000,0.2160,29.726,4.36
221,12/18/14 23:45:00,4.7,-0.204,0.006,1,3.7,7.5,286,36.70,74.50,29.37,40.39,0.000,0.2160,29.729,4.38
222,12/19/14 00:00:00,4.7,-0.204,0.006,1,3.7,12.0,295,36.65,74.10,29.19,40.39,0.000,0.2160,29.726,4.38
223,12/19/14 00:15:00,4.7,-0.204,0.006,1,5.0,10.4,288,36.51,73.40,28.81,40.35,0.000,0.2153,29.726,4.39
224,12/19/14 00:30:00,4.1,-0.204,0.006,1,5.0,10.8,291,36.22,73.10,28.44,40.35,0.000,0.2153,29.726,4.36
225,12/19/14 00:45:00,4.1,-0.204,0.006,1,4.6,10.4,291,36.12,73.10,28.35,40.25,0.000,0.2153,29.726,4.37
226,12/19/14 01:00:00,4.1,-0.204,0.006,1,4.2,7.9,268,36.02,73.90,28.53,40.25,0.000,0.2153,29.723,4.38
227,12/19/14 01:15:00,4.1,-0.204,0.006,1,3.7,7.9,275,35.98,74.20,28.58,40.25,0.000,0.2153,29.723,4.38
228,12/19/14 01:30:00,4.7,-0.204,0.006,1,5.0,10.0,299,36.12,74.00,28.65,40.20,0.000,0.2153,29.729,4.35
229,12/19/14 01:45:00,4.1,-0.204,0.006,1,5.0,9.5,298,36.07,73.50,28.44,40.16,0.000,0.2153,29.732,4.36
230,12/19/14 02:00:00,4.7,-0.204,0.006,1,5.0,10.0,295,36.02,73.00,28.22,40.06,0.000,0.2153,29.735,4.36
231,12/19/14 02:15:00,4.1,-0.204,0.006,1,5.4,9.1,277,35.98,73.20,28.24,40.02,0.000,0.2153,29.732,4.37
232,12/19/14 02:30:00,4.1,-0.204,0.006,1,4.6,9.1,277,35.35,73.10,27.61,40.02,0.000,0.2146,29.732,4.35
233,12/19/14 02:45:00,4.1,-0.204,0.006,1,4.2,7.9,292,34.96,73.60,27.39,40.02,0.000,0.2153,29.732,4.36
234,12/19/14 03:00:00,4.1,-0.204,0.006,1,4.6,9.5,293,34.61,73.50,27.03,39.92,0.000,0.2146,29.732,4.36
235,12/19/14 03:15:00,4.1,-0.204,0.006,1,2.1,7.9,267,33.68,74.40,26.42,39.88,0.000,0.2146,29.735,4.36
236,12/19/14 03:30:00,4.1,-0.204,0.006,1,1.7,4.2,260,33.44,76.40,26.82,39.88,0.000,0.2146,29.732,4.35
237,12/19/14 03:45:00,4.1,-0.204,0.006,1,1.7,3.7,254,32.69,77.70,26.51,39.83,0.000,0.2146,29.732,4.36
238,12/19/14 04:00:00,4.7,-0.204,0.006,1,1.2,3.3,256,31.89,78.90,26.10,39.78,0.000,0.2146,29.735,4.36
239,12/19/14 04:15:00,4.7,-0.204,0.006,1,2.5,5.4,284,32.64,79.00,26.85,39.74,0.000,0.2138,29.735,4.36
240,12/19/14 04:30:00,4.7,-0.204,0.006,1,2.1,5.4,309,32.84,78.30,26.83,39.64,0.000,0.2146,29.735,4.34
241,12/19/14 04:45:00,4.7,-0.204,0.006,1,2.1,4.2,310,32.89,78.20,26.85,39.60,0.000,0.2146,29.738,4.35
242,12/19/14 05:00:00,4.7,-0.204,0.006,1,1.7,4.6,272,32.84,78.40,26.87,39.55,0.000,0.2146,29.738,4.36
243,12/19/14 05:15:00,4.7,-0.204,0.006,1,2.5,5.8,261,32.64,78.60,26.73,39.55,0.000,0.2146,29.738,4.36
244,12/19/14 05:30:00,4.7,-0.204,0.006,1,2.1,5.0,278,32.19,79.00,26.42,39.50,0.000,0.2146,29.741,4.38
245,12/19/14 05:45:00,4.7,-0.204,0.006,1,1.2,2.9,277,32.24,79.70,26.67,39.45,0.000,0.2146,29.747,4.35
246,12/19/14 06:00:00,4.7,-0.204,0.006,1,1.7,3.3,275,32.39,79.70,26.83,39.45,0.000,0.2146,29.753,4.36
247,12/19/14 06:15:00,4.7,-0.204,0.006,1,0.8,3.3,272,32.54,79.80,27.00,39.41,0.000,0.2138,29.756,4.36
248,12/19/14 06:30:00,4.7,-0.204,0.006,1,2.1,4.6,277,32.74,79.40,27.07,39.41,0.000,0.2138,29.762,4.34
249,12/19/14 06:45:00,4.7,-0.204,0.006,1,2.5,6.6,286,33.04,78.70,27.16,39.41,0.000,0.2138,29.762,4.35
250,12/19/14 07:00:00,4.7,-0.204,0.006,1,3.3,7.1,289,33.24,77.20,26.87,39.36,0.000,0.2146,29.768,4.35
251,12/19/14 07:15:00,4.7,-0.204,0.006,3,3.7,7.1,286,33.29,76.10,26.58,39.31,0.000,0.2138,29.771,4.35
252,12/19/14 07:30:00,4.7,-0.204,0.006,9,3.3,6.6,296,33.34,75.40,26.40,39.31,0.000,0.2138,29.774,4.34
253,12/19/14 07:45:00,4.7,-0.204,0.006,16,3.3,8.7,282,33.44,75.90,26.65,39.27,0.000,0.2146,29.777,4.35
254,12/19/14 08:00:00,4.7,-0.204,0.006,26,4.2,9.1,293,33.73,74.90,26.62,39.27,0.000,0.2138,29.785,4.35
255,12/19/14 08:15:00,4.7,-0.204,0.006,29,5.0,10.4,302,33.88,73.40,26.28,39.22,0.000,0.2138,29.791,4.36
256,12/19/14 08:30:00,4.7,-0.204,0.006,41,5.4,12.5,306,33.98,72.00,25.92,39.12,0.000,0.2138,29.794,4.35
257,12/19/14 08:45:00,4.7,-0.204,0.006,38,6.2,14.9,302,34.03,70.70,25.52,39.08,0.000,0.2138,29.797,4.36
258,12/19/14 09:00:00,4.1,-0.204,0.006,54,5.8,14.1,316,34.08,70.30,25.43,38.98,0.000,0.2138,29.803,4.39
259,12/19/14 09:15:00,4.1,-0.204,0.006,49,5.0,13.7,310,34.08,69.40,25.12,38.89,0.000,0.2138,29.806,4.41
260,12/19/14 09:30:00,4.1,-0.204,0.006,58,7.1,14.1,309,33.98,68.80,24.82,38.84,0.000,0.2138,29.809,4.39
261,12/19/14 09:45:00,4.1,-0.204,0.006,53,5.8,11.6,312,33.98,68.70,24.78,38.75,0.000,0.2138,29.815,4.42
262,12/19/14 10:00:00,4.1,-0.204,0.006,68,5.8,13.3,324,33.83,68.40,24.55,38.70,0.000,0.2138,29.821,4.44
263,12/19/14 10:15:00,4.1,-0.204,0.006,62,5.8,14.1,341,33.93,67.70,24.39,38.61,0.000,0.2131,29.821,4.45
264,12/19/14 10:30:00,4.1,-0.204,0.006,63,6.6,13.3,326,33.78,67.30,24.10,38.51,0.000,0.2131,29.821,4.44
265,12/19/14 10:45:00,4.1,-0.204,0.006,69,7.1,13.7,324,33.68,66.70,23.79,38.46,0.000,0.2131,29.818,4.49
266,12/19/14 11:00:00,4.1,-0.204,0.006,77,5.8,12.9,316,33.68,66.80,23.83,38.42,0.000,0.2131,29.815,4.48
267,12/19/14 11:15:00,3.5,-0.204,0.006,88,6.6,13.3,314,33.63,66.60,23.72,38.37,0.000,0.2131,29.815,4.51
268,12/19/14 11:30:00,3.5,-0.204,0.006,87,6.6,11.6,321,33.48,66.30,23.47,38.32,0.000,0.2131,29.815,4.54
269,12/19/14 11:45:00,4.1,-0.204,0.006,102,6.6,17.4,312,33.58,66.30,23.56,38.32,0.000,0.2131,29.809,4.54
270,12/19/14 12:00:00,4.1,-0.204,0.006,113,6.6,12.9,316,33.88,65.50,23.56,38.27,0.000,0.2131,29.806,4.56
271,12/19/14 12:15:00,3.5,-0.204,0.006,101,5.4,12.5,298,34.17,64.80,23.58,38.27,0.000,0.2131,29.806,4.56
272,12/19/14 12:30:00,3.5,-0.204,0.006,119,6.2,11.6,300,34.03,64.40,23.29,38.32,0.000,0.2131,29.806,4.54
273,12/19/14 12:45:00,3.5,-0.204,0.006,103,4.6,9.5,314,34.22,64.30,23.43,38.42,0.000,0.2131,29.809,4.56
274,12/19/14 13:00:00,4.1,-0.204,0.006,121,5.4,11.6,333,34.27,65.20,23.81,38.37,0.000,0.2124,29.809,4.56
275,12/19/14 13:15:00,3.5,-0.204,0.006,118,4.2,10.0,314,34.61,65.00,24.08,38.37,0.000,0.2131,29.809,4.56
276,12/19/14 13:30:00,3.5,-0.204,0.006,131,5.8,12.9,324,34.61,64.90,24.03,38.42,0.000,0.2124,29.806,4.56
277,12/19/14 13:45:00,3.5,-0.204,0.006,124,5.0,12.5,312,34.71,64.90,24.13,38.42,0.000,0.2124,29.809,4.56
278,12/19/14 14:00:00,3.5,-0.204,0.006,128,5.0,10.0,309,34.57,65.00,24.03,38.46,0.000,0.2124,29.812,4.59
279,12/19/14 14:15:00,3.5,-0.204,0.006,104,5.0,12.0,333,34.57,65.00,24.03,38.51,0.000,0.2124,29.815,4.56
280,12/19/14 14:30:00,3.5,-0.204,0.006,97,5.4,10.0,307,34.66,64.90,24.08,38.51,0.000,0.2116,29.824,4.56
281,12/19/14 14:45:00,3.5,-0.204,0.006,79,4.6,9.1,303,34.81,64.90,24.22,38.56,0.000,0.2124,29.827,4.56
282,12/19/14 15:00:00,3.5,-0.204,0.006,57,4.6,10.4,312,34.81,64.90,24.22,38.56,0.000,0.2116,29.836,4.56
283,12/19/14 15:15:00,3.5,-0.204,0.006,33,5.0,10.0,317,34.52,64.80,23.90,38.56,0.000,0.2116,29.842,4.54
284,12/19/14 15:30:00,3.5,-0.204,0.006,28,5.0,11.2,320,34.42,64.90,23.85,38.51,0.000,0.2116,29.847,4.50
285,12/19/14 15:45:00,3.5,-0.204,0.006,18,5.8,10.8,305,34.27,64.90,23.70,38.46,0.000,0.2116,29.850,4.48
286,12/19/14 16:00:00,3.5,-0.204,0.006,7,4.2,9.5,313,34.17,65.20,23.72,38.42,0.000,0.2116,29.856,4.48
287,12/19/14 16:15:00,3.5,-0.204,0.006,2,4.2,10.0,310,33.93,65.60,23.63,38.42,0.000,0.2116,29.865,4.47
288,12/19/14 16:30:00,2.9,-0.204,0.006,1,3.3,7.9,314,33.78,66.10,23.68,38.42,0.000,0.2116,29.871,4.44
289,12/19/14 16:45:00,3.5,-0.204,0.006,1,4.2,8.3,320,33.44,66.30,23.41,38.42,0.000,0.2109,29.877,4.44
290,12/19/14 17:00:00,3.5,-0.204,0.006,1,3.7,7.9,309,33.24,66.80,23.41,38.37,0.000,0.2109,29.880,4.44
291,12/19/14 17:15:00,3.5,-0.204,0.006,1,3.3,9.1,314,33.14,66.70,23.27,38.32,0.000,0.2109,29.886,4.39
292,12/19/14 17:30:00,3.5,-0.204,0.006,1,2.9,6.6,336,32.69,67.70,23.20,38.32,0.000,0.2109,29.889,4.42
293,12/19/14 17:45:00,3.5,-0.204,0.006,1,3.7,8.7,347,31.99,68.50,22.82,38.32,0.000,0.2109,29.898,4.42
294,12/19/14 18:00:00,2.9,-0.204,0.006,1,4.2,7.5,345,31.54,69.00,22.55,38.18,0.000,0.2109,29.907,4.42
295,12/19/14 18:15:00,3.5,-0.204,0.006,1,2.9,5.8,334,31.09,70.20,22.53,38.13,0.000,0.2109,29.912,4.36
296,12/19/14 18:30:00,3.5,-0.204,0.006,1,2.5,7.5,310,30.73,71.20,22.51,38.04,0.000,0.2109,29.915,4.39
297,12/19/14 18:45:00,3.5,-0.204,0.006,1,3.3,8.3,320,30.53,70.90,22.23,37.99,0.000,0.2102,29.918,4.40
298,12/19/14 19:00:00,3.5,-0.204,0.006,1,3.3,6.6,302,30.22,70.70,21.87,37.94,0.000,0.2102,29.924,4.40
299,12/19/14 19:15:00,3.5,-0.204,0.006,1,2.5,6.2,310,30.02,71.20,21.83,37.94,0.000,0.2102,29.930,4.34
300,12/19/14 19:30:00,3.5,-0.204,0.006,1,2.5,5.0,292,29.87,71.30,21.72,37.89,0.000,0.2102,29.933,4.38
301,12/19/14 19:45:00,2.9,-0.204,0.006,1,2.1,4.2,281,29.46,72.10,21.58,37.85,0.000,0.2095,29.939,4.39
302,12/19/14 20:00:00,3.5,-0.204,0.006,1,2.1,4.2,282,29.10,72.90,21.49,37.85,0.000,0.2095,29.942,4.39
303,12/19/14 20:15:00,3.5,-0.204,0.006,1,2.1,4.2,291,29.05,73.50,21.63,37.75,0.000,0.2095,29.945,4.34
304,12/19/14 20:30:00,3.5,-0.204,0.006,1,2.1,6.2,271,28.99,73.90,21.72,37.66,0.000,0.2095,29.948,4.36
305,12/19/14 20:45:00,3.5,-0.204,0.006,1,2.5,4.6,278,28.79,74.20,21.61,37.56,0.000,0.2087,29.954,4.37
306,12/19/14 21:00:00,3.5,-0.204,0.006,1,1.7,3.3,285,28.32,74.60,21.29,37.51,0.000,0.2087,29.966,4.38
307,12/19/14 21:15:00,3.5,-0.204,0.006,1,2.5,6.2,295,28.53,74.90,21.58,37.46,0.000,0.2087,29.974,4.34
308,12/19/14 21:30:00,3.5,-0.204,0.006,1,2.9,6.2,312,28.63,74.70,21.61,37.37,0.000,0.2087,29.977,4.36
309,12/19/14 21:45:00,3.5,-0.204,0.006,1,2.9,5.4,303,28.53,74.50,21.45,37.32,0.000,0.2087,29.980,4.36
310,12/19/14 22:00:00,3.5,-0.204,0.006,1,2.5,6.6,330,28.27,75.00,21.36,37.27,0.000,0.2087,29.980,4.36
311,12/19/14 22:15:00,3.5,-0.204,0.006,1,3.3,7.1,317,28.37,75.40,21.60,37.23,0.000,0.2087,29.983,4.33
312,12/19/14 22:30:00,3.5,-0.204,0.006,1,2.5,5.4,320,28.22,75.70,21.52,37.18,0.000,0.2087,29.986,4.35
313,12/19/14 22:45:00,3.5,-0.204,0.006,1,2.5,5.8,327,27.90,76.20,21.38,37.13,0.000,0.2087,29.989,4.36
314,12/19/14 23:00:00,3.5,-0.204,0.006,1,3.3,7.5,345,27.90,76.90,21.60,37.03,0.000,0.2080,29.989,4.36
315,12/19/14 23:15:00,3.5,-0.204,0.006,1,2.9,7.5,341,27.75,77.50,21.63,36.94,0.000,0.2087,29.989,4.32
316,12/19/14 23:30:00,3.5,-0.204,0.006,1,3.3,7.5,326,27.49,78.20,21.60,36.89,0.000,0.2087,29.992,4.35
317,12/19/14 23:45:00,4.1,-0.204,0.006,1,2.5,5.8,314,27.28,78.90,21.60,36.84,0.000,0.2080,29.995,4.39
318,12/20/14 00:00:00,3.5,-0.204,0.006,1,2.5,5.8,326,27.01,79.50,21.52,36.79,0.000,0.2080,30.001,4.35
319,12/20/14 00:15:00,4.1,-0.204,0.006,1,1.7,3.3,345,26.80,80.20,21.52,36.79,0.000,0.2080,30.007,4.32
320,12/20/14 00:30:00,4.1,-0.204,0.006,1,1.7,3.7,295,26.59,80.70,21.45,36.75,0.000,0.2073,30.013,4.34
321,12/20/14 00:45:00,4.1,-0.204,0.006,1,2.1,4.2,295,26.96,81.00,21.90,36.75,0.000,0.2080,30.016,4.35
322,12/20/14 01:00:00,4.1,-0.204,0.006,1,2.1,4.2,337,26.75,81.00,21.70,36.70,0.000,0.2073,30.019,4.36
323,12/20/14 01:15:00,4.1,-0.204,0.006,1,1.7,4.2,303,26.59,81.60,21.72,36.65,0.000,0.2073,30.022,4.32
324,12/20/14 01:30:00,4.1,-0.204,0.006,1,1.7,4.6,323,26.43,81.80,21.61,36.60,0.000,0.2073,30.028,4.34
325,12/20/14 01:45:00,4.1,-0.204,0.006,1,2.1,5.8,345,26.32,82.00,21.58,36.55,0.000,0.2073,30.031,4.34
326,12/20/14 02:00:00,4.1,-0.204,0.006,1,2.1,4.6,316,26.11,82.50,21.51,36.51,0.000,0.2066,30.036,4.35
327,12/20/14 02:15:00,4.1,-0.204,0.006,1,2.1,5.0,330,26.01,82.60,21.43,36.46,0.000,0.2066,30.036,4.34
328,12/20/14 02:30:00,4.1,-0.204,0.006,1,2.1,4.2,299,26.16,82.90,21.67,36.41,0.000,0.2066,30.042,4.34
329,12/20/14 02:45:00,4.1,-0.204,0.006,1,1.7,4.2,343,26.11,83.00,21.65,36.41,0.000,0.2066,30.042,4.34
330,12/20/14 03:00:00,4.1,-0.204,0.006,1,1.7,3.3,354,25.95,83.00,21.49,36.36,0.000,0.2058,30.042,4.34
331,12/20/14 03:15:00,4.1,-0.204,0.006,1,1.2,4.2,343,25.85,83.30,21.47,36.31,0.000,0.2058,30.042,4.30
332,12/20/14 03:30:00,4.7,-0.204,0.006,1,1.2,3.7,314,25.58,83.40,21.24,36.27,0.000,0.2058,30.045,4.34
333,12/20/14 03:45:00,4.7,-0.204,0.006,1,1.2,2.9,300,25.52,83.80,21.31,36.22,0.000,0.2058,30.045,4.34
334,12/20/14 04:00:00,4.7,-0.204,0.006,1,1.2,3.3,298,25.58,83.70,21.33,36.12,0.000,0.2051,30.048,4.34
335,12/20/14 04:15:00,4.7,-0.204,0.006,1,1.7,6.2,337,26.01,83.40,21.67,36.07,0.000,0.2051,30.051,4.32
336,12/20/14 04:30:00,4.7,-0.204,0.006,1,2.9,7.1,350,26.43,82.20,21.74,36.02,0.000,0.2051,30.054,4.34
337,12/20/14 04:45:00,4.1,-0.204,0.006,1,3.7,7.1,347,26.70,81.50,21.79,35.98,0.000,0.2051,30.057,4.34
338,12/20/14 05:00:00,4.7,-0.204,0.006,1,3.3,7.1,355,26.75,80.90,21.67,35.93,0.000,0.2051,30.057,4.34
339,12/20/14 05:15:00,4.1,-0.204,0.006,1,3.7,7.1,354,26.64,80.60,21.47,35.88,0.000,0.2051,30.060,4.30
340,12/20/14 05:30:00,4.1,-0.204,0.006,1,3.3,6.6,350,26.64,80.80,21.54,35.83,0.000,0.2051,30.069,4.33
341,12/20/14 05:45:00,4.1,-0.204,0.006,1,3.3,7.1,355,26.59,80.90,21.51,35.78,0.000,0.2044,30.072,4.34
342,12/20/14 06:00:00,4.1,-0.204,0.006,1,2.9,6.6,345,26.54,81.10,21.52,35.73,0.000,0.2044,30.078,4.34
343,12/20/14 06:15:00,4.1,-0.204,0.006,1,2.9,5.4,327,26.11,81.40,21.20,35.73,0.000,0.2044,30.087,4.30
344,12/20/14 06:30:00,4.1,-0.204,0.006,1,2.5,5.0,320,25.74,82.20,21.06,35.69,0.000,0.2044,30.095,4.33
345,12/20/14 06:45:00,4.1,-0.204,0.006,1,2.9,5.4,323,25.90,82.40,21.27,35.69,0.000,0.2044,30.101,4.34
346,12/20/14 07:00:00,4.1,-0.204,0.006,2,3.3,7.1,326,26.06,81.80,21.25,35.64,0.000,0.2044,30.110,4.34
347,12/20/14 07:15:00,4.7,-0.204,0.006,6,2.9,5.4,330,26.11,81.50,21.22,35.64,0.000,0.2037,30.119,4.32
348,12/20/14 07:30:00,4.1,-0.204,0.006,13,2.5,4.2,317,25.79,81.40,20.88,35.64,0.000,0.2037,30.122,4.33
349,12/20/14 07:45:00,4.1,-0.204,0.006,19,2.9,6.2,327,26.06,81.70,21.22,35.64,0.000,0.2037,30.131,4.34
350,12/20/14 08:00:00,4.7,-0.204,0.006,29,3.3,6.2,336,26.43,81.10,21.42,35.59,0.000,0.2037,30.131,4.42
351,12/20/14 08:15:00,4.7,-0.204,0.006,129,4.6,9.5,344,27.22,79.90,21.85,35.54,0.000,0.2037,30.134,4.54
352,12/20/14 08:30:00,4.7,-0.204,0.006,164,5.0,10.0,350,28.16,78.40,22.32,35.44,0.000,0.2044,30.137,4.54
353,12/20/14 08:45:00,4.1,-0.204,0.006,202,5.0,9.5,345,29.20,76.80,22.84,35.44,0.000,0.2044,30.140,4.56
354,12/20/14 09:00:00,4.1,-0.204,0.006,129,5.4,11.2,350,29.35,75.80,22.68,35.44,0.000,0.2044,30.143,4.56
355,12/20/14 09:15:00,4.7,-0.204,0.006,271,5.0,10.4,348,30.48,75.30,23.59,35.44,0.000,0.2044,30.149,4.54
356,12/20/14 09:30:00,4.1,-0.204,0.006,159,5.8,10.8,6,30.58,74.60,23.49,35.39,0.000,0.2051,30.149,4.56
357,12/20/14 09:45:00,4.1,-0.204,0.006,296,4.6,10.8,350,31.19,73.70,23.77,35.39,0.000,0.2058,30.146,4.56
358,12/20/14 10:00:00,3.5,-0.204,0.006,329,5.0,10.0,6,32.29,72.90,24.58,35.39,0.000,0.2066,30.146,4.56
