Data Format: 
165,1/23/15 22:25:00,1.8,-0.204,0.006,1,6.6,11.6,226,30.22,65.20,19.96,30.99,0.000,0.0744,29.833,4.40
166,1/23/15 22:30:00,1.8,-0.204,0.006,1,5.8,9.1,232,30.22,65.30,19.99,30.99,0.000,0.0744,29.827,4.40
167,1/23/15 22:35:00,2.4,-0.204,0.006,1,7.5,12.5,236,30.43,65.40,20.23,30.99,0.000,0.0744,29.824,4.40
168,1/23/15 22:40:00,2.4,-0.204,0.006,1,6.6,10.4,239,30.43,65.00,20.08,30.99,0.000,0.0744,29.824,4.40
169,1/23/15 22:45:00,2.4,-0.204,0.006,1,6.2,10.8,234,30.53,65.30,20.28,30.99,0.000,0.0744,29.821,4.36
170,1/23/15 22:50:00,2.4,-0.204,0.006,1,5.4,9.5,237,30.48,65.40,20.26,30.99,0.000,0.0744,29.818,4.38
171,1/23/15 22:55:00,2.4,-0.204,0.006,1,5.8,10.0,234,30.53,65.60,20.39,30.99,0.000,0.0744,29.812,4.39
172,1/23/15 23:00:00,2.4,-0.204,0.006,1,6.2,9.5,232,30.58,65.70,20.48,30.99,0.000,0.0744,29.809,4.39
173,1/23/15 23:05:00,2.4,-0.204,0.006,1,7.5,11.2,229,30.68,65.70,20.57,30.99,0.000,0.0744,29.803,4.39
174,1/23/15 23:10:00,2.4,-0.204,0.006,1,6.6,10.8,226,30.73,65.80,20.66,30.99,0.000,0.0744,29.794,4.39
175,1/23/15 23:15:00,2.4,-0.204,0.006,1,5.4,9.5,225,30.63,66.20,20.70,30.99,0.000,0.0744,29.791,4.39
176,1/23/15 23:20:00,2.4,-0.204,0.006,1,5.8,10.8,223,30.63,66.40,20.77,30.99,0.000,0.0744,29.788,4.39
177,1/23/15 23:25:00,2.4,-0.204,0.006,1,5.4,9.5,232,30.68,66.60,20.89,30.99,0.000,0.0744,29.788,4.39
178,1/23/15 23:30:00,2.4,-0.204,0.006,1,4.6,8.3,232,30.53,66.70,20.79,30.99,0.000,0.0744,29.788,4.39
179,1/23/15 23:35:00,2.4,-0.204,0.006,1,5.0,10.8,230,30.53,66.90,20.86,30.99,0.000,0.0744,29.788,4.39
180,1/23/15 23:40:00,2.4,-0.204,0.006,1,5.4,7.5,223,30.53,67.30,20.98,30.99,0.000,0.0744,29.785,4.39
181,1/23/15 23:45:00,2.4,-0.204,0.006,1,5.0,7.9,216,30.38,67.50,20.91,30.99,0.000,0.0744,29.785,4.36
182,1/23/15 23:50:00,2.4,-0.204,0.006,1,5.0,7.9,219,30.28,67.90,20.97,30.99,0.000,0.0744,29.780,4.37
183,1/23/15 23:55:00,2.4,-0.204,0.006,1,5.4,9.5,215,30.28,68.00,20.98,30.99,0.000,0.0744,29.782,4.38
184,1/24/15 00:00:00,2.4,-0.204,0.006,1,4.6,7.9,222,30.28,68.60,21.20,30.99,0.000,0.0744,29.782,4.39
185,1/24/15 00:05:00,2.4,-0.204,0.006,1,4.6,7.5,226,30.33,68.80,21.31,30.99,0.000,0.0744,29.782,4.39
186,1/24/15 00:10:00,2.4,-0.204,0.006,1,4.2,7.5,219,30.33,68.90,21.34,31.04,0.000,0.0744,29.777,4.39
187,1/24/15 00:15:00,2.4,-0.204,0.006,1,4.2,7.9,219,30.33,69.20,21.45,31.04,0.000,0.0744,29.774,4.39
188,1/24/15 00:20:00,2.4,-0.204,0.006,1,5.0,9.5,218,30.33,69.40,21.52,31.04,0.000,0.0744,29.774,4.39
189,1/24/15 00:25:00,2.4,-0.204,0.006,1,4.6,7.9,226,30.43,69.80,21.76,31.04,0.000,0.0744,29.768,4.39
190,1/24/15 00:30:00,2.9,-0.204,0.006,1,5.4,8.3,216,30.48,70.10,21.90,31.04,0.000,0.0744,29.774,4.39
191,1/24/15 00:35:00,2.9,-0.204,0.006,1,5.4,10.8,213,30.53,70.40,22.05,31.04,0.000,0.0744,29.771,4.39
192,1/24/15 00:40:00,2.9,-0.204,0.006,1,4.6,10.8,234,30.68,70.70,22.30,31.04,0.000,0.0744,29.774,4.39
193,1/24/15 00:45:00,2.9,-0.204,0.006,1,5.4,9.1,234,30.94,71.00,22.64,31.04,0.000,0.0744,29.771,4.36
194,1/24/15 00:50:00,2.9,-0.204,0.006,1,5.4,8.7,227,31.04,71.00,22.75,31.04,0.000,0.0744,29.765,4.36
195,1/24/15 00:55:00,2.9,-0.204,0.006,1,6.2,10.4,226,31.14,71.20,22.91,31.04,0.000,0.0751,29.765,4.38
196,1/24/15 01:00:00,2.9,-0.204,0.006,1,4.2,10.4,232,31.09,71.50,22.96,31.04,0.000,0.0751,29.762,4.38
197,1/24/15 01:05:00,2.9,-0.204,0.006,1,5.0,9.1,229,31.19,71.80,23.16,31.09,0.000,0.0744,29.762,4.38
198,1/24/15 01:10:00,2.9,-0.204,0.006,1,5.0,8.7,222,31.24,72.10,23.31,31.09,0.000,0.0744,29.759,4.39
199,1/24/15 01:15:00,2.9,-0.204,0.006,1,5.4,9.1,220,31.24,72.40,23.40,31.09,0.000,0.0744,29.759,4.39
200,1/24/15 01:20:00,2.9,-0.204,0.006,1,5.0,7.5,227,31.34,72.60,23.56,31.09,0.000,0.0751,29.753,4.39
201,1/24/15 01:25:00,2.9,-0.204,0.006,1,5.0,10.0,222,31.34,72.80,23.63,31.09,0.000,0.0744,29.750,4.40
202,1/24/15 01:30:00,2.9,-0.204,0.006,1,5.0,7.9,218,31.34,73.10,23.72,31.09,0.000,0.0751,29.750,4.39
203,1/24/15 01:35:00,2.9,-0.204,0.006,1,5.0,7.5,219,31.39,73.40,23.88,31.14,0.000,0.0751,29.747,4.39
204,1/24/15 01:40:00,2.9,-0.204,0.006,1,4.6,7.5,219,31.39,73.50,23.90,31.14,0.000,0.0744,29.741,4.39
205,1/24/15 01:45:00,2.9,-0.204,0.006,1,4.6,9.1,227,31.44,73.80,24.06,31.14,0.000,0.0751,29.735,4.35
206,1/24/15 01:50:00,2.9,-0.204,0.006,1,5.8,10.0,223,31.64,74.10,24.35,31.14,0.000,0.0751,29.738,4.36
207,1/24/15 01:55:00,3.5,-0.204,0.006,1,5.4,9.5,223,31.69,74.20,24.42,31.19,0.000,0.0751,29.735,4.36
208,1/24/15 02:00:00,3.5,-0.204,0.006,1,4.6,9.1,229,31.74,74.50,24.57,31.19,0.000,0.0751,29.741,4.37
209,1/24/15 02:05:00,3.5,-0.204,0.006,1,6.2,8.7,226,31.99,74.70,24.87,31.19,0.000,0.0751,29.738,4.37
210,1/24/15 02:10:00,3.5,-0.204,0.006,1,4.6,8.7,226,32.04,74.70,24.93,31.19,0.000,0.0751,29.726,4.38
211,1/24/15 02:15:00,3.5,-0.204,0.006,1,5.0,7.9,230,32.09,75.00,25.07,31.19,0.000,0.0751,29.723,4.38
212,1/24/15 02:20:00,3.5,-0.204,0.006,1,5.8,10.4,225,32.29,75.00,25.27,31.24,0.000,0.0751,29.718,4.38
213,1/24/15 02:25:00,3.5,-0.204,0.006,1,5.4,7.9,216,32.29,75.00,25.27,31.24,0.000,0.0751,29.718,4.38
214,1/24/15 02:30:00,3.5,-0.204,0.006,1,5.4,10.0,218,32.34,75.20,25.38,31.24,0.000,0.0751,29.709,4.38
215,1/24/15 02:35:00,4.1,-0.204,0.006,1,4.2,7.9,222,32.29,75.40,25.39,31.24,0.000,0.0751,29.709,4.38
216,1/24/15 02:40:00,4.1,-0.204,0.006,1,4.2,7.5,208,32.24,75.50,25.38,31.24,0.000,0.0751,29.703,4.40
217,1/24/15 02:45:00,4.1,-0.204,0.006,1,4.6,7.9,205,32.19,75.70,25.39,31.24,0.000,0.0751,29.697,4.35
218,1/24/15 02:50:00,3.5,-0.204,0.006,1,5.0,9.1,204,32.24,75.90,25.50,31.29,0.000,0.0751,29.697,4.36
219,1/24/15 02:55:00,4.1,-0.204,0.006,1,5.0,8.3,202,32.19,76.00,25.48,31.29,0.000,0.0751,29.694,4.36
220,1/24/15 03:00:00,4.1,-0.204,0.006,1,3.3,7.5,201,32.09,76.20,25.45,31.29,0.000,0.0751,29.688,4.36
221,1/24/15 03:05:00,4.1,-0.204,0.006,1,3.3,5.8,213,32.09,76.50,25.54,31.29,0.000,0.0758,29.688,4.37
222,1/24/15 03:10:00,4.1,-0.204,0.006,1,4.6,7.9,212,32.24,76.70,25.75,31.29,0.000,0.0758,29.685,4.37
223,1/24/15 03:15:00,4.1,-0.204,0.006,1,5.4,11.2,211,32.19,76.90,25.77,31.29,0.000,0.0758,29.688,4.38
224,1/24/15 03:20:00,4.1,-0.204,0.006,1,3.7,8.7,219,32.14,77.00,25.75,31.29,0.000,0.0758,29.688,4.38
225,1/24/15 03:25:00,4.1,-0.204,0.006,1,4.6,8.7,218,32.24,77.20,25.92,31.29,0.000,0.0751,29.682,4.38
226,1/24/15 03:30:00,4.1,-0.204,0.006,1,3.7,6.2,226,32.24,77.20,25.92,31.29,0.000,0.0758,29.682,4.38
227,1/24/15 03:35:00,4.7,-0.204,0.006,1,2.9,5.8,229,32.19,77.30,25.90,31.29,0.000,0.0758,29.679,4.38
228,1/24/15 03:40:00,4.7,-0.204,0.006,1,3.7,6.6,230,32.29,77.50,26.06,31.29,0.000,0.0758,29.679,4.38
229,1/24/15 03:45:00,4.7,-0.204,0.006,1,3.3,6.6,232,32.24,77.50,26.01,31.29,0.000,0.0758,29.685,4.35
230,1/24/15 03:50:00,4.7,-0.204,0.006,1,3.7,6.6,226,32.34,77.50,26.10,31.29,0.000,0.0758,29.679,4.36
231,1/24/15 03:55:00,4.7,-0.204,0.006,1,2.9,5.8,229,32.29,77.50,26.06,31.34,0.000,0.0758,29.679,4.36
232,1/24/15 04:00:00,4.7,-0.204,0.006,1,3.3,6.2,236,32.44,77.70,26.26,31.39,0.000,0.0758,29.676,4.36
233,1/24/15 04:05:00,4.7,-0.204,0.006,1,2.1,4.2,241,32.39,77.70,26.20,31.39,0.000,0.0758,29.670,4.36
234,1/24/15 04:10:00,4.7,-0.204,0.006,1,4.2,9.1,219,32.54,77.90,26.42,31.39,0.000,0.0758,29.664,4.36
235,1/24/15 04:15:00,4.7,-0.204,0.006,1,3.7,6.6,220,32.54,77.90,26.42,31.39,0.000,0.0758,29.661,4.37
236,1/24/15 04:20:00,4.7,-0.204,0.006,1,4.2,7.1,212,32.64,78.00,26.55,31.39,0.000,0.0758,29.658,4.37
237,1/24/15 04:25:00,4.7,-0.204,0.006,1,4.6,7.5,212,32.84,78.20,26.80,31.39,0.000,0.0758,29.658,4.37
238,1/24/15 04:30:00,5.3,-0.204,0.006,1,5.8,7.9,220,32.94,78.20,26.91,31.39,0.000,0.0758,29.658,4.37
239,1/24/15 04:35:00,15.9,-0.204,0.006,1,5.0,9.1,216,32.94,78.40,26.96,31.44,0.000,0.0758,29.656,4.38
240,1/24/15 04:40:00,38.2,-0.204,0.006,1,5.4,11.6,225,32.84,78.80,27.00,31.44,0.000,0.0758,29.656,4.38
241,1/24/15 04:45:00,78.8,-0.204,0.006,1,6.6,10.8,209,32.69,80.30,27.30,31.44,0.000,0.0758,29.656,4.34
242,1/24/15 04:50:00,100.0,-0.204,0.006,1,6.2,11.2,215,32.19,82.60,27.50,31.44,0.000,0.0758,29.653,4.35
243,1/24/15 04:55:00,100.0,-0.204,0.006,1,4.6,8.3,225,31.79,85.00,27.81,31.49,0.000,0.0758,29.653,4.36
244,1/24/15 05:00:00,100.0,-0.204,0.006,1,5.4,9.1,222,31.59,86.90,28.13,31.49,0.000,0.0751,29.653,4.36
245,1/24/15 05:05:00,100.0,-0.204,0.006,1,4.2,7.5,226,31.49,88.30,28.44,31.49,0.000,0.0751,29.658,4.36
246,1/24/15 05:10:00,100.0,-0.204,0.006,1,3.7,6.2,230,31.44,89.20,28.62,31.54,0.000,0.0751,29.661,4.36
247,1/24/15 05:15:00,100.0,-0.204,0.006,1,4.6,8.7,220,31.39,89.90,28.76,31.54,0.000,0.0751,29.661,4.36
248,1/24/15 05:20:00,100.0,-0.204,0.006,1,3.7,6.6,218,31.34,90.60,28.90,31.54,0.000,0.0751,29.661,4.36
249,1/24/15 05:25:00,100.0,-0.204,0.006,1,2.9,6.2,218,31.34,91.00,29.01,31.59,0.000,0.0744,29.656,4.36
250,1/24/15 05:30:00,100.0,-0.204,0.006,1,2.9,4.6,220,31.34,91.40,29.12,31.59,0.000,0.0744,29.658,4.36
251,1/24/15 05:35:00,100.0,-0.204,0.006,1,2.9,5.8,211,31.34,91.80,29.23,31.59,0.000,0.0744,29.658,4.37
252,1/24/15 05:40:00,100.0,-0.204,0.006,1,3.3,6.6,218,31.34,92.10,29.30,31.59,0.000,0.0744,29.661,4.37
253,1/24/15 05:45:00,100.0,-0.204,0.006,1,3.7,6.6,213,31.39,92.40,29.44,31.59,0.000,0.0744,29.661,4.34
254,1/24/15 05:50:00,100.0,-0.204,0.006,1,3.7,6.2,204,31.39,92.60,29.50,31.59,0.000,0.0744,29.664,4.35
255,1/24/15 05:55:00,100.0,-0.204,0.006,1,2.9,5.0,206,31.39,92.70,29.52,31.59,0.000,0.0744,29.658,4.36
256,1/24/15 06:00:00,100.0,-0.204,0.006,1,2.9,5.8,206,31.44,92.90,29.62,31.64,0.000,0.0744,29.656,4.36
257,1/24/15 06:05:00,100.0,-0.204,0.006,1,1.2,5.0,199,31.44,93.00,29.64,31.64,0.000,0.0744,29.650,4.36
258,1/24/15 06:10:00,100.0,-0.204,0.006,1,2.5,6.2,197,31.44,93.20,29.70,31.64,0.000,0.0744,29.647,4.36
259,1/24/15 06:15:00,100.0,-0.204,0.006,1,1.7,4.2,204,31.44,93.10,29.68,31.64,0.000,0.0744,29.644,4.36
260,1/24/15 06:20:00,100.0,-0.204,0.006,1,1.2,3.7,190,31.49,93.20,29.75,31.64,0.000,0.0744,29.638,4.36
261,1/24/15 06:25:00,100.0,-0.204,0.006,1,1.2,3.3,219,31.49,93.30,29.77,31.64,0.000,0.0744,29.635,4.36
262,1/24/15 06:30:00,100.0,-0.204,0.006,1,0.0,0.0,215,31.49,93.40,29.80,31.64,0.000,0.0744,29.632,4.36
263,1/24/15 06:35:00,100.0,-0.204,0.006,1,0.0,0.0,215,31.49,93.60,29.86,31.64,0.000,0.0744,29.632,4.36
264,1/24/15 06:40:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,93.70,29.88,31.64,0.000,0.0744,29.629,4.36
265,1/24/15 06:45:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,93.80,29.91,31.69,0.000,0.0744,29.626,4.33
266,1/24/15 06:50:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,93.90,29.93,31.69,0.000,0.0744,29.623,4.34
267,1/24/15 06:55:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.00,29.95,31.69,0.000,0.0744,29.623,4.35
268,1/24/15 07:00:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.00,29.95,31.69,0.000,0.0744,29.620,4.35
269,1/24/15 07:05:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.10,29.98,31.69,0.000,0.0744,29.614,4.36
270,1/24/15 07:10:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.10,29.98,31.69,0.000,0.0744,29.605,4.36
271,1/24/15 07:15:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.20,30.00,31.69,0.000,0.0744,29.602,4.36
272,1/24/15 07:20:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.30,30.04,31.69,0.000,0.0744,29.596,4.36
273,1/24/15 07:25:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.39,94.30,29.93,31.69,0.000,0.0744,29.591,4.36
274,1/24/15 07:30:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.30,30.04,31.69,0.000,0.0744,29.593,4.36
275,1/24/15 07:35:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.49,94.40,30.06,31.74,0.000,0.0744,29.593,4.36
276,1/24/15 07:40:00,100.0,-0.204,0.006,2,0.0,0.0,227,31.54,94.50,30.15,31.74,0.000,0.0744,29.591,4.36
277,1/24/15 07:45:00,100.0,-0.204,0.006,1,0.0,0.0,227,31.54,94.50,30.15,31.74,0.000,0.0744,29.585,4.34
278,1/24/15 07:50:00,100.0,-0.204,0.006,1,0.0,0.0,226,31.34,94.60,29.97,31.74,0.000,0.0744,29.567,4.35
279,1/24/15 07:55:00,100.0,-0.204,0.006,2,0.0,0.0,226,31.44,94.70,30.09,31.74,0.000,0.0744,29.567,4.35
280,1/24/15 08:00:00,100.0,-0.204,0.006,4,0.0,0.0,226,31.59,94.80,30.27,31.74,0.000,0.0744,29.564,4.35
281,1/24/15 08:05:00,100.0,-0.204,0.006,6,0.0,0.0,226,31.54,94.80,30.22,31.74,0.000,0.0744,29.552,4.36
282,1/24/15 08:10:00,100.0,-0.204,0.006,6,0.0,0.0,226,31.64,95.00,30.36,31.79,0.000,0.0736,29.552,4.36
283,1/24/15 08:15:00,100.0,-0.204,0.006,6,0.0,0.0,267,31.69,95.00,30.42,31.74,0.000,0.0729,29.549,4.36
284,1/24/15 08:20:00,100.0,-0.204,0.006,6,0.0,0.0,309,31.64,95.00,30.36,31.79,0.000,0.0729,29.543,4.36
285,1/24/15 08:25:00,100.0,-0.204,0.006,6,0.0,0.0,18,31.64,95.10,30.40,31.79,0.000,0.0722,29.531,4.36
286,1/24/15 08:30:00,100.0,-0.204,0.006,7,0.0,0.0,65,31.69,95.20,30.47,31.79,0.000,0.0715,29.526,4.36
287,1/24/15 08:35:00,100.0,-0.204,0.006,9,0.0,0.0,60,31.79,95.30,30.60,31.79,0.000,0.0707,29.523,4.36
288,1/24/15 08:40:00,100.0,-0.204,0.006,11,0.0,0.0,37,31.99,95.40,30.81,31.79,0.000,0.0700,29.514,4.36
289,1/24/15 08:45:00,100.0,-0.204,0.006,13,0.0,0.0,29,32.09,95.50,30.94,31.79,0.000,0.0707,29.505,4.34
290,1/24/15 08:50:00,100.0,-0.204,0.006,13,0.0,0.0,59,32.19,95.60,31.06,31.79,0.000,0.0729,29.499,4.34
291,1/24/15 08:55:00,100.0,-0.204,0.006,12,0.0,0.0,35,32.24,95.70,31.15,31.84,0.000,0.0744,29.499,4.35
292,1/24/15 09:00:00,100.0,-0.204,0.006,14,0.0,0.0,25,32.34,95.80,31.28,31.84,0.000,0.0744,29.493,4.35
293,1/24/15 09:05:00,100.0,-0.204,0.006,12,0.0,0.0,27,32.39,95.80,31.32,31.84,0.000,0.0729,29.487,4.35
294,1/24/15 09:10:00,100.0,-0.204,0.006,13,0.0,0.0,42,32.44,95.90,31.41,31.84,0.000,0.0729,29.484,4.36
295,1/24/15 09:15:00,100.0,-0.204,0.006,13,0.0,0.0,42,32.39,95.90,31.35,31.84,0.000,0.0715,29.478,4.36
296,1/24/15 09:20:00,100.0,-0.204,0.006,13,0.0,0.0,46,32.39,96.00,31.37,31.84,0.000,0.0693,29.481,4.36
297,1/24/15 09:25:00,100.0,-0.204,0.006,16,0.0,0.4,37,32.44,96.10,31.44,31.84,0.000,0.0693,29.475,4.37
298,1/24/15 09:30:00,100.0,-0.204,0.006,14,0.0,0.0,65,32.44,96.10,31.44,31.89,0.000,0.0671,29.472,4.37
299,1/24/15 09:35:00,100.0,-0.204,0.006,18,0.0,0.0,67,32.49,96.00,31.48,31.89,0.000,0.0642,29.472,4.38
300,1/24/15 09:40:00,100.0,-0.204,0.006,19,0.0,0.0,69,32.54,96.10,31.55,31.89,0.000,0.0606,29.469,4.38
301,1/24/15 09:45:00,100.0,-0.204,0.006,17,0.0,0.0,58,32.54,96.10,31.55,31.89,0.000,0.0526,29.467,4.34
302,1/24/15 09:50:00,100.0,-0.204,0.006,14,0.0,0.0,52,32.59,96.20,31.62,31.89,0.000,0.0482,29.464,4.35
303,1/24/15 09:55:00,100.0,-0.204,0.006,23,0.0,0.0,70,32.49,96.10,31.50,31.89,0.000,0.0460,29.464,4.36
304,1/24/15 10:00:00,100.0,-0.204,0.006,24,0.0,0.0,72,32.59,96.20,31.62,31.89,0.000,0.0468,29.461,4.36
305,1/24/15 10:05:00,100.0,-0.204,0.006,22,0.0,0.0,70,32.69,96.30,31.75,31.89,0.000,0.0490,29.461,4.36
306,1/24/15 10:10:00,100.0,-0.204,0.006,33,0.0,0.0,49,32.74,96.30,31.80,31.89,0.000,0.0468,29.455,4.37
307,1/24/15 10:15:00,100.0,-0.204,0.006,38,0.0,0.4,58,32.74,96.30,31.80,31.89,0.000,0.0446,29.455,4.38
308,1/24/15 10:20:00,100.0,-0.204,0.006,43,0.0,0.0,66,32.79,96.30,31.86,31.89,0.000,0.0490,29.452,4.39
309,1/24/15 10:25:00,100.0,-0.204,0.006,39,0.0,0.0,69,32.74,96.30,31.80,31.94,0.000,0.0468,29.446,4.39
310,1/24/15 10:30:00,100.0,-0.204,0.006,41,0.0,0.4,60,32.59,96.30,31.66,31.94,0.000,0.0468,29.440,4.39
311,1/24/15 10:35:00,100.0,-0.204,0.006,44,0.0,0.0,60,32.64,96.30,31.69,31.94,0.000,0.0460,29.437,4.41
312,1/24/15 10:40:00,100.0,-0.204,0.006,36,0.0,0.0,69,32.64,96.40,31.73,31.94,0.000,0.0460,29.437,4.42
313,1/24/15 10:45:00,100.0,-0.204,0.006,38,0.0,0.0,31,32.59,96.40,31.68,31.94,0.000,0.0424,29.431,4.35
314,1/24/15 10:50:00,100.0,-0.204,0.006,47,0.0,0.0,38,32.64,96.50,31.75,31.94,0.000,0.0410,29.425,4.37
315,1/24/15 10:55:00,100.0,-0.204,0.006,54,0.0,0.4,69,32.64,96.50,31.75,31.99,0.000,0.0417,29.416,4.39
316,1/24/15 11:00:00,100.0,-0.204,0.006,58,0.0,0.8,69,32.59,96.50,31.69,31.99,0.000,0.0439,29.404,4.41
317,1/24/15 11:05:00,100.0,-0.204,0.006,67,0.4,3.7,62,32.54,96.50,31.66,31.99,0.000,0.0395,29.399,4.43
318,1/24/15 11:10:00,100.0,-0.204,0.006,77,0.8,5.8,48,32.59,96.60,31.73,31.99,0.000,0.0322,29.384,4.45
319,1/24/15 11:15:00,100.0,-0.204,0.006,77,0.4,4.2,53,32.64,96.60,31.78,31.99,0.000,0.0359,29.375,4.46
320,1/24/15 11:20:00,100.0,-0.204,0.006,87,1.7,7.1,48,32.59,96.60,31.73,31.99,0.000,0.0359,29.357,4.48
321,1/24/15 11:25:00,100.0,-0.204,0.006,96,2.9,9.5,38,32.59,96.70,31.75,31.99,0.000,0.0337,29.342,4.54
322,1/24/15 11:30:00,100.0,-0.204,0.006,97,5.8,8.3,38,32.59,96.70,31.75,31.99,0.000,0.0402,29.334,4.54
323,1/24/15 11:35:00,100.0,-0.204,0.006,88,6.2,10.0,37,32.69,96.80,31.87,31.99,0.000,0.0548,29.325,4.54
324,1/24/15 11:40:00,100.0,-0.204,0.006,73,3.7,9.1,34,32.64,96.80,31.82,31.99,0.000,0.0635,29.322,4.54
325,1/24/15 11:45:00,100.0,-0.204,0.006,67,5.0,8.7,27,32.79,96.90,32.00,32.04,0.000,0.0562,29.328,4.51
326,1/24/15 11:50:00,100.0,-0.204,0.006,62,3.7,6.2,25,32.84,96.90,32.05,32.04,0.000,0.0642,29.331,4.53
327,1/24/15 11:55:00,100.0,-0.204,0.006,68,4.2,7.9,15,32.84,96.80,32.02,32.04,0.000,0.0628,29.328,4.54
328,1/24/15 12:00:00,100.0,-0.204,0.006,79,5.8,9.1,38,32.74,96.80,31.93,32.09,0.000,0.0613,29.310,4.54
329,1/24/15 12:05:00,100.0,-0.204,0.006,88,6.2,12.9,32,32.74,96.80,31.93,32.09,0.000,0.0482,29.304,4.54
330,1/24/15 12:10:00,100.0,-0.204,0.006,82,8.7,14.1,37,32.64,96.80,31.82,32.09,0.000,0.0540,29.292,4.54
331,1/24/15 12:15:00,100.0,-0.204,0.006,74,7.1,11.6,22,32.64,96.90,31.86,32.14,0.000,0.0439,29.289,4.55
332,1/24/15 12:20:00,100.0,-0.204,0.006,87,6.6,14.1,32,32.74,96.90,31.95,32.19,0.000,0.0482,29.286,4.56
333,1/24/15 12:25:00,100.0,-0.204,0.006,74,6.6,12.5,34,32.84,96.90,32.05,32.19,0.000,0.0468,29.278,4.56
334,1/24/15 12:30:00,100.0,-0.204,0.006,74,4.6,8.3,20,32.84,96.80,32.02,32.24,0.000,0.0431,29.272,4.56
335,1/24/15 12:35:00,100.0,-0.204,0.006,58,6.2,8.7,24,32.69,96.80,31.87,32.29,0.000,0.0388,29.263,4.56
336,1/24/15 12:40:00,100.0,-0.204,0.006,59,6.2,10.0,22,32.64,96.80,31.82,32.34,0.000,0.0388,29.260,4.59
337,1/24/15 12:45:00,100.0,-0.204,0.006,69,6.2,10.8,28,32.74,96.90,31.95,32.39,0.000,0.0395,29.251,4.51
338,1/24/15 12:50:00,100.0,-0.204,0.006,68,4.2,8.7,24,32.79,96.90,32.00,32.44,0.000,0.0381,29.251,4.54
339,1/24/15 12:55:00,100.0,-0.204,0.006,72,6.2,9.5,41,32.79,96.90,32.00,32.49,0.000,0.0388,29.236,4.54
340,1/24/15 13:00:00,100.0,-0.204,0.006,59,5.4,9.5,32,32.89,96.90,32.11,32.54,0.000,0.0395,29.233,4.54
341,1/24/15 13:05:00,100.0,-0.204,0.006,53,6.6,9.5,35,32.89,96.90,32.11,32.59,0.000,0.0395,29.230,4.54
342,1/24/15 13:10:00,100.0,-0.204,0.006,62,5.8,9.5,14,32.84,96.90,32.05,32.64,0.000,0.0381,29.221,4.56
343,1/24/15 13:15:00,100.0,-0.204,0.006,64,5.8,12.0,20,32.89,96.90,32.11,32.69,0.000,0.0620,29.210,4.56
344,1/24/15 13:20:00,100.0,-0.204,0.006,43,6.2,12.9,355,32.74,96.80,31.93,32.74,0.000,0.0766,29.221,4.56
345,1/24/15 13:25:00,100.0,-0.204,0.006,46,6.6,12.9,355,32.64,96.80,31.82,32.79,0.000,0.0824,29.218,4.54
346,1/24/15 13:30:00,100.0,-0.204,0.006,53,6.2,10.4,24,32.64,96.90,31.86,32.84,0.000,0.0802,29.210,4.54
347,1/24/15 13:35:00,100.0,-0.204,0.006,52,7.1,10.4,29,32.59,96.90,31.80,32.89,0.000,0.0795,29.198,4.54
348,1/24/15 13:40:00,100.0,-0.204,0.006,62,7.1,12.0,22,32.59,96.90,31.80,33.04,0.000,0.0795,29.195,4.54
349,1/24/15 13:45:00,100.0,-0.204,0.006,72,5.8,10.8,21,32.54,96.90,31.75,33.34,0.000,0.0795,29.183,4.53
350,1/24/15 13:50:00,100.0,-0.204,0.006,53,7.5,12.0,21,32.54,96.90,31.75,33.48,0.000,0.0766,29.174,4.54
351,1/24/15 13:55:00,100.0,-0.204,0.006,48,7.5,10.0,25,32.54,97.00,31.78,33.73,0.000,0.0751,29.168,4.54
352,1/24/15 14:00:00,100.0,-0.204,0.006,47,7.9,12.9,29,32.49,97.00,31.73,33.93,0.000,0.0751,29.156,4.54
353,1/24/15 14:05:00,100.0,-0.204,0.006,28,7.9,15.4,35,32.49,96.90,31.71,34.03,0.000,0.0715,29.171,4.53
354,1/24/15 14:10:00,100.0,-0.204,0.006,38,7.9,12.0,27,32.49,97.00,31.73,34.12,0.000,0.0707,29.159,4.53
355,1/24/15 14:15:00,100.0,-0.204,0.006,37,9.1,14.1,22,32.54,96.90,31.75,34.37,0.000,0.0686,29.168,4.53
356,1/24/15 14:20:00,100.0,-0.204,0.006,32,7.5,14.1,355,32.54,96.90,31.75,34.66,0.000,0.0693,29.171,4.51
357,1/24/15 14:25:00,100.0,-0.204,0.006,31,7.5,17.8,15,32.49,96.80,31.68,34.91,0.000,0.0671,29.168,4.51
358,1/24/15 14:30:00,100.0,-0.204,0.006,31,7.5,14.5,0,32.49,96.80,31.68,35.10,0.000,0.0664,29.192,4.51
